exp_id,agent_id,env_id,policy_id,exp_seed,num_episodes,time_limit,episode_return_mean,episode_return_std,episode_return_max,episode_return_min,episode_steps_mean,episode_steps_std,episode_time_mean,episode_time_std,num_episode_done,num_LOSS,num_DRAW,num_WIN,num_NA
10,0,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.6443333333333329,0.2899254693499322,1.0,0.0,45.984,7.626384726723403,0.2093422257900238,0.0520416947421968,1000,0,0,286,714
10,1,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed4-v0,0,1000,None,0.6443333333333329,0.2899254693499322,1.0,0.0,45.984,7.626384726723403,0.2093422257900238,0.0520416947421968,1000,0,0,286,714
13,0,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.2963333333333334,0.3135245870209643,1.0,0.0,49.151,4.121189027453121,0.2169738457202911,0.0432464683138313,1000,0,0,58,942
13,1,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed3-v0,0,1000,None,0.2963333333333334,0.3135245870209643,1.0,0.0,49.151,4.121189027453121,0.2169738457202911,0.0432464683138313,1000,0,0,58,942
12,0,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.3146666666666666,0.3532175911059177,1.0,0.0,48.388,5.358307195374301,0.2070383851528167,0.042198995251107,1000,0,0,96,904
12,1,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.3146666666666666,0.3532175911059177,1.0,0.0,48.388,5.358307195374301,0.2070383851528167,0.042198995251107,1000,0,0,96,904
14,0,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.5560000000000013,0.327579676482598,1.0,0.0,47.771,5.594154002170479,0.2153610594272613,0.0495579914259262,1000,0,0,216,784
14,1,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed4-v0,0,1000,None,0.5560000000000013,0.327579676482598,1.0,0.0,47.771,5.594154002170479,0.2153610594272613,0.0495579914259262,1000,0,0,216,784
2,0,PredatorPrey10x10-P2-p3-s2-coop-v0,random-v0,0,1000,None,0.0769999999999999,0.1818543373142347,1.0,0.0,49.952,0.7666133314781317,0.1264706108570099,0.0226402560560811,1000,0,0,5,995
2,1,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.0769999999999999,0.1818543373142347,1.0,0.0,49.952,0.7666133314781317,0.1264706108570099,0.0226402560560811,1000,0,0,5,995
16,0,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.7119999999999992,0.3607867945353732,1.0,0.0,39.58,10.682209509272882,0.1782855148315429,0.0599303111211324,1000,0,0,535,465
16,1,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed3-v0,0,1000,None,0.7119999999999992,0.3607867945353732,1.0,0.0,39.58,10.682209509272882,0.1782855148315429,0.0599303111211324,1000,0,0,535,465
4,0,PredatorPrey10x10-P2-p3-s2-coop-v0,random-v0,0,1000,None,0.0473333333333333,0.1519634458969965,1.0,0.0,49.852,1.778790600379932,0.1273744246959686,0.0232655216167913,1000,0,0,8,992
4,1,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed3-v0,0,1000,None,0.0473333333333333,0.1519634458969965,1.0,0.0,49.852,1.778790600379932,0.1273744246959686,0.0232655216167913,1000,0,0,8,992
9,0,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.3193333333333337,0.358117919747733,1.0,0.0,48.061,6.387431330354949,0.219703722000122,0.0497904715944716,1000,0,0,120,880
9,1,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed3-v0,0,1000,None,0.3193333333333337,0.358117919747733,1.0,0.0,48.061,6.387431330354949,0.219703722000122,0.0497904715944716,1000,0,0,120,880
15,0,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.988333333333333,0.0647859724185898,1.0,0.3333333333333333,28.319,5.964665874967348,0.1387191557884216,0.0407225490831188,1000,0,0,967,33
15,1,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.988333333333333,0.0647859724185898,1.0,0.3333333333333333,28.319,5.964665874967348,0.1387191557884216,0.0407225490831188,1000,0,0,967,33
5,0,PredatorPrey10x10-P2-p3-s2-coop-v0,random-v0,0,1000,None,0.1129999999999998,0.2044176008947248,1.0,0.0,49.933,0.9697994638068222,0.1244008164405822,0.0222330915033756,1000,0,0,7,993
5,1,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed4-v0,0,1000,None,0.1129999999999998,0.2044176008947248,1.0,0.0,49.933,0.9697994638068222,0.1244008164405822,0.0222330915033756,1000,0,0,7,993
1,0,PredatorPrey10x10-P2-p3-s2-coop-v0,random-v0,0,1000,None,0.0686666666666667,0.1658526789386015,1.0,0.0,49.955,1.0054725257310615,0.1285526678562164,0.0239012769638428,1000,0,0,2,998
1,1,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.0686666666666667,0.1658526789386015,1.0,0.0,49.955,1.0054725257310615,0.1285526678562164,0.0239012769638428,1000,0,0,2,998
20,0,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed4-v0,0,1000,None,0.9909999999999998,0.0617080941926495,1.0,0.3333333333333333,34.247,5.818418255849265,0.1438589141368866,0.0358234780996722,1000,0,0,977,23
20,1,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed4-v0,0,1000,None,0.9909999999999998,0.0617080941926495,1.0,0.3333333333333333,34.247,5.818418255849265,0.1438589141368866,0.0358234780996722,1000,0,0,977,23
19,0,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed3-v0,0,1000,None,0.3763333333333333,0.3190888068652155,1.0,0.0,48.877,4.518392523896082,0.1935097222328186,0.0341799118794633,1000,0,0,95,905
19,1,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed4-v0,0,1000,None,0.3763333333333333,0.3190888068652155,1.0,0.0,48.877,4.518392523896082,0.1935097222328186,0.0341799118794633,1000,0,0,95,905
7,0,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.2909999999999998,0.3701157476610081,1.0,0.0,47.773,6.6016263905192325,0.2228262610435485,0.0515017489967791,1000,0,0,121,879
7,1,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.2909999999999998,0.3701157476610081,1.0,0.0,47.773,6.6016263905192325,0.2228262610435485,0.0515017489967791,1000,0,0,121,879
0,0,PredatorPrey10x10-P2-p3-s2-coop-v0,random-v0,0,1000,None,0.0033333333333333,0.0363623737154525,0.6666666666666666,0.0,50.0,0.0,0.0118308618068695,0.0037362991760092,1000,0,0,0,1000
0,1,PredatorPrey10x10-P2-p3-s2-coop-v0,random-v0,0,1000,None,0.0033333333333333,0.0363623737154525,0.6666666666666666,0.0,50.0,0.0,0.0118308618068695,0.0037362991760092,1000,0,0,0,1000
8,0,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.4713333333333332,0.373065975696284,1.0,0.0,46.725,7.114307766747233,0.2183499717712402,0.0524198055881262,1000,0,0,220,780
8,1,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.4713333333333332,0.373065975696284,1.0,0.0,46.725,7.114307766747233,0.2183499717712402,0.0524198055881262,1000,0,0,220,780
18,0,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed3-v0,0,1000,None,0.9889999999999995,0.0682405874665349,1.0,0.0,28.133,7.832324750672689,0.1195008859634399,0.0373274367892071,1000,0,0,971,29
18,1,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed3-v0,0,1000,None,0.9889999999999995,0.0682405874665349,1.0,0.0,28.133,7.832324750672689,0.1195008859634399,0.0373274367892071,1000,0,0,971,29
11,0,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.9783333333333328,0.0899228064014419,1.0,0.3333333333333333,28.747,7.499799397317238,0.1417762629985809,0.0469679792360021,1000,0,0,941,59
11,1,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.9783333333333328,0.0899228064014419,1.0,0.3333333333333333,28.747,7.499799397317238,0.1417762629985809,0.0469679792360021,1000,0,0,941,59
6,0,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.9793333333333328,0.0955428932178858,1.0,0.0,28.317,8.574176986743392,0.126720775604248,0.0437181462158435,1000,0,0,947,53
6,1,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.9793333333333328,0.0955428932178858,1.0,0.0,28.317,8.574176986743392,0.126720775604248,0.0437181462158435,1000,0,0,947,53
3,0,PredatorPrey10x10-P2-p3-s2-coop-v0,random-v0,0,1000,None,0.055,0.1679202853208102,1.0,0.0,49.871,1.4499513784951548,0.124121976852417,0.0227852782955049,1000,0,0,10,990
3,1,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.055,0.1679202853208102,1.0,0.0,49.871,1.4499513784951548,0.124121976852417,0.0227852782955049,1000,0,0,10,990
17,0,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.3666666666666658,0.2955221367906864,1.0,0.0,49.258,3.7099105110500985,0.1966696956157684,0.0315997851897977,1000,0,0,64,936
17,1,PredatorPrey10x10-P2-p3-s2-coop-v0,PredatorPrey10x10-P2-p3-s2-coop-v0/sp_seed4-v0,0,1000,None,0.3666666666666658,0.2955221367906864,1.0,0.0,49.258,3.7099105110500985,0.1966696956157684,0.0315997851897977,1000,0,0,64,936
